Farmer_ID,Crop,Yield,Temperature,Inventory,Pesticide,Price
F03866,green garlic,12883.4,30.072,24.0,20.47,6950.0
F03867,bhindi,53350.1,28.5783,2.0,59.71,2860.0
F03868,cashew nuts in shell,1684.9,18.4165,18.0,69.45,2500.0
F03869,chilli,653.7,32.768,10.0,26.37,2450.0
F03870,cassava leaves,10000.0,25.1316,2.0,18.31,5430.0
F03871,other vegetables fresh n e c,6992.1,21.325,7.0,52.83,4100.0
F03872,agave fibres raw n e c,690.6,43.302,20.0,39.2,2085.0
F03873,figs,2967.3,35.3329,4.0,30.87,2390.0
F03874,unmanufactured tobacco,1699.4,22.4205,11.0,29.93,5237.0
F03875,pineapples,23421.9,24.9012,18.0,63.76,8050.0
F03876,pomegranate,33555.8,20.5134,6.0,23.64,4665.0
F03877,vegetables primary,24554.9,18.1471,21.0,43.48,2743.0
F03878,cinnamon and cinnamon tree flowers raw,1760.4,33.4641,14.0,27.54,1755.0
F03879,mangoes guavas and mangosteens,5000.0,25.1475,16.0,33.01,5800.0
F03880,pigeonpeas,4363.9,24.8047,2.0,51.44,5580.0
F03881,coconut,93.3,25.5162,15.0,46.65,2060.0
F03882,vegetables primary,35547.9,22.9536,2.0,43.91,850.0
F03883,orange,31319.5,20.4895,4.0,29.3,650.0
F03884,locust beans,4941.4,13.2084,10.0,13.28,5455.0
F03885,eggs from other birds in shell fresh n e c,138.0,25.7872,2.0,53.45,5940.0
F03886,gooseberries,1000.0,27.8449,44.0,25.49,2750.0
F03887,vegetables primary,11972.1,22.6978,13.0,52.51,7826.0
F03888,seed cotton unginned,2127.7,33.8635,8.0,64.68,3045.0
F03889,green corn,11643.4,27.4143,7.0,12.45,7810.0
F03890,barley,1072.0,33.0469,4.0,50.69,6505.0
F03891,artichokes,5782.8,26.1396,84.0,40.88,2770.0
F03892,pistachios in shell,470.7,37.4657,2.0,52.9,2200.0
F03893,cow peas dry,367.1,25.2605,28.0,66.81,4139.0
F03894,abaca manila hemp raw,1154.0,21.127,10.0,21.37,7100.0
F03895,pyrethrum dried flowers,258.4,27.705,11.0,56.32,2790.0
F03896,eggs primary,108681.0,24.9146,26.0,26.45,4025.0
F03897,quinces,8341.0,24.4023,16.0,60.65,3900.0
F03898,pineapples,13606.1,25.5476,50.0,53.03,6511.0
F03899,raw hides and skins of sheep or lambs,35.0,24.7053,11.0,67.04,1598.0
F03900,raw hides and skins of buffaloes,259.0,24.3277,18.0,32.95,1700.0
F03901,orange,19431.7,25.669,82.0,68.45,7185.0
F03902,oilcrops cake equivalent,197.7,26.4177,6.0,14.62,6385.0
F03903,other fibre crops raw n e c,1247.7,20.8797,3.0,60.01,4600.0
F03904,vegetables primary,26093.9,26.1396,2.0,43.4,4200.0
F03905,lentil,2609.9,21.7979,28.0,45.86,6240.0
F03906,milk total,15225.0,33.6477,24.0,12.72,2413.0
F03907,okra,4478.6,21.9104,22.0,49.6,1635.0
F03908,apple,20474.2,23.502,26.0,37.77,5555.0
F03909,peppermint spearmint,3015.8,27.8133,24.0,23.88,10595.0
F03910,edible roots and tubers with high starch or inulin content n e c fresh,16166.5,28.0927,2.0,53.42,1640.0
F03911,arhar,10300.0,27.1103,14.0,20.38,4700.0
F03912,apple,36010.3,23.7148,7.0,42.13,12300.0
F03913,rye,707.8,34.5142,26.0,27.61,2382.5
F03914,persimmons,4086.2,25.2995,4.0,50.65,3750.0
F03915,yautia,11701.3,28.4206,26.0,27.06,1590.0
F03916,pyrethrum dried flowers,258.6,24.9718,2.0,59.34,4400.0
F03917,sisal raw,1266.2,27.1487,2.0,66.04,5848.0
F03918,agave fibres raw n e c,440.8,26.0701,10.0,13.5,6200.0
F03919,treenuts total,11739.3,22.4278,2.0,35.95,2595.0
F03920,raw milk of goats,520.0,32.3474,12.0,31.95,3360.0
F03921,chestnuts in shell,2707.6,25.8504,2.0,26.95,2870.0
F03922,almonds in shell,2294.4,25.5368,27.0,41.13,2197.0
F03923,coconuts in shell,1014.7,28.5783,8.0,61.06,8950.0
F03924,treenuts total,1148.3,20.1264,8.0,33.3,1965.0
F03925,chilli,8950.6,24.9008,10.0,29.88,1475.0
F03926,roots and tubers total,14362.7,26.1396,24.0,56.69,2343.0
F03927,natural rubber in primary forms,283.3,21.6316,68.0,33.6,2300.0
F03928,kapok fruit,3645.4,18.3156,6.0,41.2,4199.0
F03929,eggs primary,106053.0,23.7148,10.0,60.92,4285.0
F03930,pepper raw,636.2,28.0538,6.0,35.84,4020.0
F03931,areca nuts,509.4,27.5783,4.0,18.71,20550.0
F03932,kola nuts,454.8,33.4908,4.0,46.65,2210.0
F03933,broad beans and horse beans dry,2082.0,18.9803,2.0,44.11,9040.0
F03934,safflower seed,1470.6,27.5591,10.0,45.83,9720.0
F03935,sisal raw,228.5,27.3358,2.0,64.54,4150.0
F03936,pigeon peas dry,1177.3,28.1494,4.0,31.68,3215.0
F03937,raw milk of sheep,524.0,26.5742,14.0,65.15,2950.0
F03938,quinoa,676.9,24.3075,56.0,14.16,1905.0
F03939,persimmons,10127.5,21.2594,4.0,38.83,5550.0
F03940,other tropical fruits n e c,9857.5,11.5479,3.0,24.46,2465.0
F03941,grape,10990.0,33.3421,4.0,28.43,7050.0
F03942,peppermint spearmint,13010.1,22.6136,30.0,28.12,6590.0
F03943,unmanufactured tobacco,1168.3,26.2453,78.0,23.02,2150.0
F03944,cassava fresh,9519.8,31.2718,4.0,32.73,2385.0
F03945,pigeonpeas,2806.4,23.1741,30.0,39.58,11261.0
F03946,green corn,678.3,24.9299,2.0,35.0,1900.0
F03947,sesame seed,299.2,27.0486,2.0,14.39,2152.0
F03948,papaya,1372.2,42.3941,68.0,63.85,4755.0
F03949,raw milk of sheep,404.0,29.0959,7.0,40.98,21800.0
F03950,bhindi,1659.4,33.7463,5.0,43.85,1810.0
F03951,cassava fresh,21989.6,26.8153,84.0,60.55,4850.0
F03952,muskmelon,17809.0,29.3403,9.0,35.16,4400.0
F03953,mungbean,10057.4,27.7333,7.0,50.61,2340.0
F03954,tomatoes,11076.1,29.6321,4.0,30.36,5050.0
F03955,apple,12840.0,22.8601,6.0,15.95,11300.0
F03956,cow peas dry,1640.8,28.2062,11.0,31.43,6250.0
F03957,string beans,10290.2,26.5354,12.0,13.17,6060.0
F03958,nutmeg mace cardamoms raw,505.7,28.568,50.0,44.59,5030.0
F03959,oil palm fruit,13113.4,23.8976,24.0,34.93,6950.0
F03960,arhar,1515.3,13.0581,14.0,15.05,5745.0
F03961,citrus fruit total,9377.4,23.6408,38.0,49.53,6091.0
F03962,mustard,15841.0,25.3924,16.0,51.4,6014.0
F03963,pigeon peas dry,1149.5,22.6966,2.0,25.91,5800.0
F03964,jowar,3648.7,29.8929,5.0,52.41,5440.0
F03965,cotton,14143.3,22.2151,16.0,33.76,6965.0
F03966,rye,2516.1,26.6384,46.0,49.42,6280.0
F03967,areca nuts,8704.4,29.3374,4.0,68.81,2100.0
F03968,agave fibres raw n e c,942.3,24.6354,16.0,53.34,2145.0
F03969,raw milk of sheep,486.0,26.6333,2.0,29.49,2692.0
F03970,currants,4444.4,28.4744,36.0,65.13,5199.0
F03971,papaya,20540.6,32.5004,2.0,16.2,11000.0
F03972,carrots and turnips,47100.6,26.2493,12.0,28.08,3900.0
F03973,oilcrops cake equivalent,307.4,24.8936,23.0,42.18,2090.0
F03974,poppy seed,810.0,22.1072,4.0,46.46,5010.0
F03975,cucumbers and gherkins,13500.0,28.9295,20.0,41.43,1060.0
F03976,green gram,13070.2,21.2543,82.0,46.4,6200.0
F03977,triticale,2165.0,20.2777,26.0,57.64,2470.0
F03978,apricots,6329.8,23.2493,2.0,61.03,2150.0
F03979,flax raw or retted,250.0,27.0486,14.0,55.48,20000.0
F03980,pineapples,45612.4,21.6315,30.0,13.62,900.0
F03981,sugar crops primary,39416.5,28.9732,12.0,35.56,1900.0
F03982,cashew nuts in shell,565.4,25.0116,12.0,52.62,38500.0
F03983,peppermint spearmint,3687.2,25.4985,8.0,68.62,16200.0
F03984,other beans green,2392.7,21.4465,6.0,25.98,17000.0
F03985,onions and shallots dry,6471.1,23.5001,14.0,24.08,3885.0
F03986,soya beans,1288.2,23.7939,10.0,20.49,2409.0
F03987,ginger raw,5750.0,16.2785,13.0,36.37,2250.0
F03988,onions and shallots dry,30479.2,21.0125,9.0,33.25,6190.0
F03989,blueberries,6909.1,24.3712,2.0,37.7,3195.0
F03990,oilcrops cake equivalent,1778.3,27.0242,5.0,23.34,2610.0
F03991,jowar,3363.2,29.7377,10.0,51.21,4250.0
F03992,grape,12516.2,12.1419,18.0,34.41,2000.0
F03993,lentil,657.0,21.7979,14.0,52.86,5835.0
F03994,canary seed,405.2,25.1964,8.0,39.61,2787.5
F03995,areca nuts,1740.7,22.7277,9.0,40.22,2205.0
F03996,cashewapple,3790.7,17.5036,12.0,53.26,11000.0
F03997,seed cotton unginned,6635.2,18.8885,15.0,22.99,2340.0
F03998,other vegetables fresh n e c,10657.8,22.6395,2.0,43.42,6230.0
F03999,quinces,55500.0,22.7704,16.0,22.16,2701.0
F04000,jute,3689.3,23.5842,2.0,40.58,1440.0
F04001,raw milk of camel,1883.0,20.2694,9.0,52.89,1910.0
F04002,ramie raw or retted,3919.6,24.8766,23.0,65.39,1640.0
F04003,plums and sloes,3877.9,16.7756,3.0,50.03,2445.0
F04004,fonio,645.2,18.4397,19.0,36.55,2550.0
F04005,cabbages,31296.7,18.6233,18.0,15.4,5500.0
F04006,currants,7367.7,21.8411,2.0,55.06,6180.0
F04007,other beans green,7196.2,20.3672,4.0,47.52,2600.0
F04008,other pulses n e c,2240.3,36.7313,23.0,34.12,12470.0
F04009,ginger,18683.9,25.6129,7.0,11.37,1850.0
F04010,other citrus fruit n e c,13899.0,21.3278,11.0,38.18,1120.0
F04011,sunflower seed,1000.0,24.3353,48.0,31.7,9275.0
F04012,onions and shallots green,11555.1,22.0461,8.0,51.72,5050.0
F04013,agave fibres raw n e c,1335.8,25.9631,3.0,15.07,1330.0
F04014,cucumbers and gherkins,27927.0,25.3547,12.0,57.74,2300.0
F04015,jute raw or retted,10741.9,28.6546,10.0,11.68,3500.0
F04016,quinoa,1803.3,24.1439,2.0,23.58,18200.0
F04017,kenaf and other textile bast fibres raw or retted,1022.2,27.322,2.0,11.58,2619.0
F04018,other pulses n e c,475.6,27.4685,34.0,50.41,2995.0
F04019,oilcrops oil equivalent,599.2,18.8761,20.0,39.46,2724.0
F04020,anise badian coriander cumin caraway fennel and juniper berries raw,1128.7,29.4716,2.0,27.19,6800.0
F04021,raw hides and skins of goats or kids,16.0,12.8,2.0,25.37,14970.0
F04022,raw hides and skins of cattle,191.0,22.6395,10.0,33.07,6100.0
F04023,mothbeans,11390.5,31.9699,23.0,10.85,6300.0
F04024,other oil seeds n e c,864.0,23.6646,15.0,36.53,7259.0
F04025,jute,44305.2,26.128,2.0,64.48,6620.0
F04026,blueberries,6502.2,39.2334,2.0,62.73,5977.0
F04027,raw milk of camel,5129.0,21.4528,26.0,62.56,7850.0
F04028,jowar,1983.0,26.8704,2.0,15.82,3600.0
F04029,mat leaves,5465.1,27.9237,44.0,13.31,7050.0
F04030,other sugar crops n e c,11329.7,39.2334,4.0,22.28,4250.0
F04031,cotton,266.0,23.0866,36.0,50.11,7300.0
F04032,green corn,1135.3,29.7014,82.0,14.16,6500.0
F04033,vanilla raw,47.0,19.4534,16.0,45.31,2375.0
F04034,peaches and nectarines,7113.3,18.5182,26.0,60.76,3100.0
F04035,cotton,13024.3,25.2487,52.0,33.75,7500.0
F04036,asparagus,2400.0,24.4584,3.0,69.68,7625.0
F04037,roots and tubers total,20827.3,28.0107,2.0,57.88,2240.0
F04038,millet,2851.5,26.1002,30.0,26.27,6000.0
F04039,broad beans and horse beans green,8932.0,24.1318,56.0,63.39,2890.0
F04040,milk total,6442.0,23.8319,2.0,61.81,6090.0
F04041,other stone fruits,4267.6,33.3232,9.0,21.08,5875.0
F04042,other oil seeds n e c,1714.6,29.2212,2.0,50.5,5355.0
F04043,ramie raw or retted,941.2,25.8663,15.0,69.72,2715.0
F04044,natural rubber in primary forms,1225.8,28.278,40.0,51.51,4205.0
F04045,cashewapple,5315.3,27.92,10.0,36.56,805.0
F04046,treenuts total,1138.1,27.2537,80.0,62.51,4705.0
F04047,wheat,2068.3,25.7082,52.0,60.9,2425.0
F04048,jute raw or retted,1947.9,29.0679,6.0,23.85,6425.0
F04049,mungbean,1976.7,28.7973,50.0,60.23,5800.0
F04050,other pulses n e c,5726.4,27.9497,3.0,19.13,2670.0
F04051,natural rubber in primary forms,831.0,21.7747,16.0,20.06,2830.0
F04052,cabbages,40746.7,22.8123,11.0,30.76,3950.0
F04053,cotton,36176.0,24.4911,2.0,38.47,6865.0
F04054,cucumbers and gherkins,10711.1,29.1431,3.0,33.78,7800.0
F04055,vegetables primary,21573.4,29.9884,16.0,31.33,16400.0
F04056,sunflower seed,2299.7,42.305,30.0,30.53,1150.0
F04057,eggs primary,113722.0,27.0032,2.0,62.58,4480.0
F04058,groundnuts excluding shelled,1335.6,19.6492,5.0,31.7,2800.0
F04059,onions and shallots green,2139.1,25.8768,12.0,43.44,1670.0
F04060,watermelon,12986.0,26.2752,26.0,10.52,1500.0
F04061,other sugar crops n e c,7194.5,24.015,11.0,63.86,3875.0
F04062,cereals primary,2762.1,27.0828,11.0,61.63,6940.0
F04063,tangerines mandarins clementines,17296.6,33.3302,12.0,35.71,4176.0
F04064,coffee green,1772.8,11.0337,22.0,26.98,4100.0
F04065,cherries,3786.3,27.0537,4.0,39.55,3855.0
F04066,walnuts in shell,2259.3,29.1705,4.0,24.1,3960.0
F04067,lentil,6883.8,27.4143,21.0,25.63,5630.0
F04068,fibre crops fibre equivalent,940.9,29.0679,7.0,30.42,4200.0
F04069,sunflower seed,1619.3,23.3357,5.0,22.49,4071.0
F04070,other oil seeds n e c,1363.9,24.6354,16.0,35.06,6656.0
F04071,string beans,9120.1,19.1034,2.0,13.76,4232.0
F04072,cashew nuts in shell,537.2,18.2357,6.0,26.43,5915.0
F04073,tomatoes,41930.9,21.746,2.0,37.58,1950.0
F04074,other berries and fruits of the genus vaccinium n e c,3315.1,42.9233,28.0,18.09,4511.0
F04075,cassava fresh,15626.5,25.4985,26.0,29.21,2065.0
F04076,pigeon peas dry,1177.3,24.5925,8.0,69.36,13150.0
F04077,hazelnuts in shell,807.6,31.7411,6.0,34.6,7855.0
F04078,spinach,3646.4,27.4685,9.0,17.08,2660.0
F04079,oilcrops cake equivalent,328.3,26.3404,60.0,39.17,6800.0
F04080,hazelnuts in shell,465.1,31.1006,14.0,54.68,4100.0
F04081,broad beans and horse beans green,9153.8,18.9059,60.0,24.45,3330.0
F04082,anise badian coriander cumin caraway fennel and juniper berries raw,640.9,29.7515,10.0,62.06,8000.0
F04083,yams,5314.9,30.0614,4.0,29.67,2200.0
F04084,cotton,7315.7,24.8656,2.0,42.2,7060.0
F04085,sunflower seed,1687.9,30.5073,4.0,63.2,3105.0
F04086,cherries,909.1,36.0435,10.0,31.63,6825.0
F04087,pears,53415.4,28.4368,2.0,50.45,2351.0
F04088,plantains and cooking bananas,5159.3,23.8976,26.0,45.42,5220.0
F04089,unmanufactured tobacco,999.1,29.6924,2.0,42.35,5180.0
F04090,other nuts in shell n e c,3000.0,24.5344,12.0,50.22,6500.0
F04091,kidneybeans,9421.6,15.4679,9.0,24.66,2476.0
F04092,safflower seed,640.9,22.8123,4.0,48.08,19200.0
F04093,cassava leaves,10000.0,20.9498,2.0,25.76,2147.0
F04094,banana,13759.7,25.8663,2.0,57.67,2550.0
F04095,jowar,6015.6,23.4538,7.0,63.49,2440.0
F04096,hop cones,2933.0,27.9839,44.0,39.92,930.0
F04097,chestnuts in shell,5067.2,19.4865,27.0,37.07,5900.0
F04098,cauliflower,3375.9,27.0828,30.0,45.48,3100.0
F04099,areca nuts,1740.7,29.9042,12.0,57.25,5820.0
F04100,rape or colza seed,2000.0,22.4562,2.0,36.59,4250.0
F04101,mat leaves,4200.0,22.4205,9.0,27.63,9020.0
F04102,tung nuts,5030.1,25.9373,8.0,28.43,5660.0
F04103,cotton,7996.5,25.3202,4.0,25.81,7130.0
F04104,sunflower seed,2067.3,32.8396,24.0,19.22,7520.0
F04105,roots and tubers total,29348.4,23.8083,82.0,32.89,1130.0
F04106,tea leaves,933.3,31.2279,7.0,60.14,5797.0
F04107,other sugar crops n e c,14165.1,29.384,120.0,52.75,2165.0
F04108,other sugar crops n e c,11329.7,31.8834,3.0,39.96,2480.0
F04109,banana,23370.7,28.947,3.0,38.13,2795.0
F04110,mango,10981.8,32.1775,50.0,31.21,1300.0
F04111,tomatoes,14872.2,30.1077,2.0,32.29,3000.0
F04112,cauliflower,1670.9,8.8257,46.0,59.17,1860.0
F04113,other citrus fruit n e c,7036.3,18.3812,8.0,67.66,2930.0
F04114,peas dry,668.1,26.1416,6.0,18.59,6410.0
F04115,spinach,19108.6,27.9303,2.0,54.22,2325.0
F04116,almonds in shell,1958.4,27.3358,19.0,43.29,2398.0
F04117,raw hides and skins of goats or kids,20.0,28.262,28.0,24.94,5800.0
F04118,pears,16878.9,27.6547,56.0,50.82,2400.0
F04119,gur,25494.8,29.9435,23.0,34.87,3500.0
F04120,eggplants,42567.6,16.3625,8.0,37.48,1200.0
F04121,other tropical fruits n e c,2608.1,29.8482,2.0,68.76,5591.0
F04122,chestnuts in shell,1684.9,24.0673,20.0,57.22,4200.0
F04123,other sugar crops n e c,7194.5,23.1681,19.0,17.36,7075.0
F04124,kenaf and other textile bast fibres raw or retted,942.2,23.224,9.0,63.31,2500.0
F04125,other berries and fruits of the genus vaccinium n e c,4400.0,22.3651,10.0,19.61,3805.0
F04126,cassava leaves,10000.0,23.8916,6.0,41.3,5515.0
F04127,treenuts total,3367.0,34.9317,26.0,44.33,4730.0
F04128,peas green,2344.7,17.8156,9.0,14.16,5745.0
F04129,bajra,48726.4,28.6546,7.0,62.7,2675.0
F04130,wheat,5054.9,23.3384,10.0,52.94,2535.0
F04131,string beans,11604.6,18.7068,2.0,48.56,2220.0
F04132,lentils dry,508.2,28.3472,3.0,61.83,11500.0
F04133,mustard,5076.3,21.9119,6.0,63.14,6000.0
F04134,jute,14051.3,26.284,11.0,43.95,5950.0
F04135,papayas,53410.7,24.3018,16.0,18.8,3900.0
F04136,cashewapple,5315.3,22.2151,2.0,29.67,3825.0
F04137,chestnuts in shell,1564.8,35.4748,6.0,66.37,7080.0
F04138,soybean,1619.3,26.1249,78.0,62.0,4291.0
F04139,leeks and other alliaceous vegetables,27010.4,28.8263,7.0,55.5,6865.0
F04140,chickpea,6251.4,18.7296,6.0,21.0,6350.0
F04141,other pome fruits,6042.1,27.0881,9.0,46.63,12000.0
F04142,grape,14867.8,26.9162,2.0,53.88,2310.0
F04143,raw milk of goats,292.0,30.285,6.0,55.48,3805.0
F04144,ginger raw,11200.3,26.8249,20.0,20.46,2311.0
F04145,barley,2797.3,35.6363,26.0,28.15,1030.0
F04146,plums and sloes,3857.1,23.0381,2.0,20.36,7145.0
F04147,carrots and turnips,20856.8,19.5413,22.0,40.14,6610.0
F04148,pears,16878.9,25.5162,2.0,44.99,2360.0
F04149,chick peas dry,612.9,25.1111,5.0,33.04,4100.0
F04150,triticale,5366.0,29.9836,24.0,32.3,5080.0
F04151,kidneybeans,33627.9,21.8062,11.0,25.4,3885.0
F04152,mustard,9790.8,22.9546,4.0,25.56,5570.0
F04153,persimmons,23061.9,29.9169,10.0,11.05,4017.0
F04154,hen eggs in shell fresh,184385.0,24.3887,20.0,42.13,4325.0
F04155,raw milk of buffalo,4000.0,28.3629,28.0,20.31,7700.0
F04156,raw milk of goats,599.0,22.7175,34.0,20.82,5700.0
F04157,true hemp raw or retted,1142.9,33.9531,30.0,20.11,4160.0
F04158,pigeonpeas,858.2,24.6949,8.0,45.67,1800.0
F04159,sweet potatoes,41397.3,25.7218,16.0,36.75,4950.0
F04160,yautia,4829.0,27.5427,54.0,56.83,6750.0
F04161,tung nuts,890.7,25.6298,12.0,53.76,2190.0
F04162,bhindi,4833.3,25.9526,2.0,10.03,1425.0
F04163,soybean,2841.7,30.5599,7.0,53.41,3080.0
F04164,sweet potatoes,14382.5,28.6916,9.0,47.75,3625.0
F04165,buckwheat,1166.7,24.8153,144.0,25.18,4500.0
F04166,tea leaves,1274.7,28.69,2.0,36.98,1900.0
F04167,pepper raw,732.5,18.8749,2.0,38.82,5700.0
F04168,artichokes,38801.5,21.1709,46.0,56.92,6725.0
F04169,cow peas dry,957.7,29.0307,5.0,30.38,2430.0
F04170,peas green,1589.3,24.995,50.0,11.04,8950.0
F04171,muskmelon,61042.0,29.9169,12.0,35.16,3785.0
F04172,raw hides and skins of buffaloes,243.0,18.1723,6.0,36.16,19350.0
F04173,groundnut,5007.0,25.3269,28.0,65.96,5175.0
F04174,wheat,3759.0,23.1681,17.0,43.86,2452.0
F04175,oilcrops cake equivalent,309.0,23.7937,7.0,20.68,5092.0
F04176,other beans green,4761.9,22.2287,5.0,17.89,6350.0
F04177,coconut,14068.0,29.8691,10.0,19.58,4385.0
F04178,fruit primary,17036.7,32.6616,10.0,53.46,6150.0
F04179,peaches and nectarines,7984.8,24.3559,14.0,28.95,4440.0
F04180,peas dry,1225.2,25.721,2.0,10.24,3960.0
F04181,oilcrops cake equivalent,475.6,31.6533,22.0,31.72,7650.0
F04182,green corn,21918.9,24.603,22.0,22.98,4950.0
F04183,potatoes,22928.6,11.0337,23.0,35.68,3580.0
F04184,papaya,13420.8,40.212,46.0,29.61,7395.0
F04185,papaya,5431.7,42.8461,2.0,58.4,8250.0
F04186,peppermint spearmint,2352.9,31.4642,26.0,55.62,4750.0
F04187,spinach,6822.8,23.7509,2.0,24.63,5525.0
F04188,pears,19132.1,29.8843,24.0,59.71,7484.0
F04189,canary seed,2746.1,20.38,11.0,36.46,5950.0
F04190,other berries and fruits of the genus vaccinium n e c,1423.1,22.7786,2.0,20.27,4700.0
F04191,soya beans,2980.9,20.1264,6.0,12.46,2300.0
F04192,apricots,1975.0,20.9563,2.0,43.18,2060.0
F04193,pyrethrum dried flowers,419.4,21.127,27.0,50.67,2460.0
F04194,olives,1924.1,39.3005,2.0,57.31,6759.0
F04195,peppermint spearmint,16901.4,27.3766,32.0,37.3,4680.0
F04196,mustard,1851.9,26.3503,22.0,16.84,5480.0
F04197,cauliflower,1098.0,30.3026,16.0,30.3,1425.0
F04198,fruit primary,13154.1,13.0581,18.0,34.48,6251.0
F04199,chickpea,3000.0,19.4534,14.0,41.07,4000.0
F04200,other stone fruits,9994.3,30.9147,3.0,43.19,5760.0
F04201,yams,9829.7,25.0087,16.0,26.12,7900.0
F04202,kidneybeans,5496.0,19.5638,6.0,44.52,3850.0
F04203,tangerines mandarins clementines,3957.8,29.5888,10.0,39.68,6360.0
F04204,lupins,1752.4,11.1899,9.0,63.14,4150.0
F04205,beans dry,807.5,34.5918,2.0,38.84,4225.0
F04206,lentils dry,218.3,22.3651,2.0,27.5,6851.0
F04207,barley,1217.9,29.1097,6.0,34.49,4070.0
F04208,castor oil seeds,255.4,31.0751,6.0,38.88,2390.0
F04209,other pome fruits,10774.2,21.8117,22.0,14.26,2850.0
F04210,rice,8673.5,22.7088,19.0,19.34,2565.0
F04211,unmanufactured tobacco,1134.2,29.491,16.0,65.36,2385.0
F04212,other tropical fruits n e c,10866.8,33.3614,16.0,60.43,1950.0
F04213,raw milk of buffalo,6250.0,26.4931,3.0,37.78,4200.0
F04214,kapok fruit,1619.0,11.5032,6.0,56.35,1055.0
F04215,green gram,1912.3,29.2441,54.0,62.49,7000.0
F04216,castor oil seeds,1044.2,22.9216,26.0,24.25,4250.0
F04217,wheat,7185.2,30.9061,26.0,33.42,2804.0
F04218,mungbean,8236.3,29.5304,11.0,24.7,4150.0
F04219,anise badian coriander cumin caraway fennel and juniper berries raw,1506.9,26.3404,12.0,44.27,5555.0
F04220,pomelos and grapefruits,4596.7,25.8693,20.0,29.14,4230.0
F04221,oilcrops oil equivalent,739.4,25.7875,2.0,53.74,2529.0
F04222,lettuce and chicory,1094.5,40.212,9.0,63.78,3800.0
F04223,rice,7132.5,22.3016,9.0,28.47,2891.0
F04224,string beans,25278.0,19.4623,8.0,68.66,7100.0
F04225,other pulses n e c,2677.1,24.3263,2.0,61.41,1400.0
F04226,oil palm fruit,13113.4,22.9536,4.0,24.63,6850.0
F04227,okra,9367.3,24.4513,10.0,57.1,4725.0
F04228,groundnut,29045.2,27.3506,2.0,34.82,4600.0
F04229,groundnut,189268.0,22.0278,21.0,61.76,5155.0
F04230,mothbeans,263.3,24.4788,4.0,23.73,2338.0
F04231,kola nuts,558.3,29.9435,15.0,42.56,2595.0
F04232,lentils dry,1005.5,33.3421,26.0,14.42,1565.0
F04233,chestnuts in shell,1684.9,28.1445,6.0,58.9,5500.0
F04234,other berries and fruits of the genus vaccinium n e c,2703.4,23.4855,14.0,47.55,5908.0
F04235,cinnamon and cinnamon tree flowers raw,72.3,19.9289,9.0,45.11,3925.0
F04236,millet,1000.0,25.949,2.0,34.75,3730.0
F04237,kidneybeans,4156.7,21.4245,78.0,69.12,1200.0
F04238,blackgram,26250.2,30.9491,6.0,69.8,10370.0
F04239,cherries,4616.5,18.9285,30.0,60.47,4080.0
F04240,coffee,25794.0,24.3853,24.0,13.5,3950.0
F04241,brinjal,19850.4,26.1144,2.0,19.45,1600.0
F04242,jojoba seeds,470.8,28.2349,52.0,17.76,2538.0
F04243,coconut,17036.7,29.0126,24.0,21.94,5200.0
F04244,mixed grain,2759.2,32.2694,50.0,26.4,7700.0
F04245,vanilla raw,288.3,22.6978,20.0,49.55,2650.0
F04246,hen eggs in shell fresh,268.0,41.1866,16.0,41.74,6300.0
F04247,other fibre crops raw n e c,105.4,18.0713,20.0,32.71,2540.0
F04248,raw hides and skins of buffaloes,335.0,17.2203,2.0,31.49,2940.0
F04249,karite nuts,1025.2,26.8047,2.0,54.8,1400.0
F04250,plantains and cooking bananas,24410.5,18.199,18.0,26.86,4070.0
F04251,hop cones,1280.8,22.608,16.0,64.48,5750.0
F04252,raw hides and skins of cattle,259.0,11.5032,2.0,35.43,2400.0
F04253,other berries and fruits of the genus vaccinium n e c,4400.0,24.0295,98.0,39.47,5195.0
F04254,coffee,12271.1,26.2081,7.0,25.01,4710.0
F04255,kidneybeans,13151.6,19.5638,30.0,68.13,2895.0
F04256,mustard,421.4,25.9748,13.0,56.19,5981.0
F04257,chickpea,4492.9,20.1187,16.0,52.97,1060.0
F04258,kidneybeans,24895.6,16.4334,28.0,48.71,6311.0
F04259,pomelos and grapefruits,9799.1,31.5324,2.0,36.05,2255.0
F04260,pigeon peas dry,806.7,24.6509,23.0,68.13,2545.0
F04261,cotton,7207.1,25.3624,68.0,69.34,7525.0
F04262,groundnut,1650.6,24.9627,24.0,57.47,4501.0
F04263,lentils dry,1087.0,25.93,12.0,23.74,6755.0
F04264,maize,750.0,21.8693,24.0,17.8,2045.0
F04265,karite nuts,1208.5,19.4179,9.0,11.08,4095.0
F04266,chillies and peppers dry raw,2003.1,30.5814,4.0,15.65,5900.0
F04267,yams,8676.4,28.9636,20.0,36.98,6700.0
F04268,rice,6111.8,21.4087,10.0,18.57,2200.0
F04269,mixed grain,2865.5,25.7304,2.0,37.85,6400.0
F04270,anise badian coriander cumin caraway fennel and juniper berries raw,902.2,20.1304,2.0,45.76,5311.0
F04271,oilcrops oil equivalent,235.2,16.2785,26.0,18.98,6900.0
F04272,cotton,125833.0,24.1439,9.0,20.67,7310.0
F04273,soybean,2520.0,20.7142,15.0,43.38,4362.0
F04274,cereals n e c,1565.8,34.5382,36.0,59.38,4575.0
F04275,pumpkins squash and gourds,18509.6,24.8892,3.0,44.59,2915.0
